id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,cluster
33309,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Palm Tree Boys Solid Black Jeans,data/images\33309.jpg,14
11308,Men,Apparel,Bottomwear,Jeans,Black,Spring,2013.0,Casual,Wrangler Men Black Jim Slim Fit Jeans,data/images\11308.jpg,3
48386,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans,data/images\48386.jpg,3
21587,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,data/images\21587.jpg,3
42264,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans,data/images\42264.jpg,3
51501,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,data/images\51501.jpg,3
53296,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,data/images\53296.jpg,3
23451,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Deni Yo Men Black Washed Slim Fit Jeans,data/images\23451.jpg,3
9160,Men,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,Locomotive Men Cal Grey Jeans,data/images\9160.jpg,3
50945,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Womens Blue Maxi Fit Jeans,data/images\50945.jpg,3
51482,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,data/images\51482.jpg,3
41010,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Jeans,data/images\41010.jpg,14
18181,Boys,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Doodle Boys-Boys Washed Blue Jeans,data/images\18181.jpg,3
51591,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Wrangler Women Navy Blue Giselle Jeans,data/images\51591.jpg,3
41352,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Classics Jeans,data/images\41352.jpg,3
11328,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,data/images\11328.jpg,3
27021,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Jeans,data/images\27021.jpg,3
9175,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Banks Blue Jeans,data/images\9175.jpg,3
18185,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Slim Fit Jeans,data/images\18185.jpg,3
37202,Girls,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,United Colors of Benetton Girls Washed Grey Jeans,data/images\37202.jpg,14
7193,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women Black Jegging,data/images\7193.jpg,14
21584,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Locomotive Men Washed Blue Jeans,data/images\21584.jpg,3
33283,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony Boys Black Jeans,data/images\33283.jpg,14
13672,Unisex,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Levis Kids Blue Solid Jean,data/images\13672.jpg,14
31337,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans,data/images\31337.jpg,3
44580,Men,Apparel,Bottomwear,Jeans,Black,Summer,2017.0,Casual,Lee Men Black Jet Jeans,data/images\44580.jpg,3
50953,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans,data/images\50953.jpg,3
12333,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Ep Jeans Blue Jeans,data/images\12333.jpg,3
28821,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Denizen Men Navy Blue Jeans,data/images\28821.jpg,3
20918,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans,data/images\20918.jpg,3
24848,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Washed Blue Jeans,data/images\24848.jpg,3
12765,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Spykar Women Washed Black Jeans,data/images\12765.jpg,3
57074,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Elle Women Black Jeans,data/images\57074.jpg,3
51503,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,data/images\51503.jpg,3
26995,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Light Blue Jeans,data/images\26995.jpg,3
37197,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Jeans,data/images\37197.jpg,3
9187,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Style Essentials Spykar Basic Attire Series 0428 Blue Jeans,data/images\9187.jpg,3
40352,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Tokyo Talkies Women Navy Blue Slim Fit Jeans,data/images\40352.jpg,3
16919,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,data/images\16919.jpg,3
18487,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Puma Men Washed Blue Jeans,data/images\18487.jpg,3
16510,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,data/images\16510.jpg,3
42258,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans,data/images\42258.jpg,3
44586,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Tino Blue Jeans,data/images\44586.jpg,3
51351,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,data/images\51351.jpg,3
27019,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Light Blue Jeans,data/images\27019.jpg,3
48387,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans,data/images\48387.jpg,3
7179,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Blue Jegging,data/images\7179.jpg,3
16517,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,data/images\16517.jpg,3
42260,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans,data/images\42260.jpg,3
14123,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Washed Blue Jeans,data/images\14123.jpg,3
16921,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,data/images\16921.jpg,3
11241,Women,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,Flying Machine Women Veron Grey Jeans,data/images\11241.jpg,3
18488,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Puma Men Stetchable Blue Jeans,data/images\18488.jpg,3
48383,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans,data/images\48383.jpg,3
31164,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Jeans,data/images\31164.jpg,14
20915,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans,data/images\20915.jpg,3
41355,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Blue Millard Jeans,data/images\41355.jpg,3
40999,Girls,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony Girls Woven Black Jeans,data/images\40999.jpg,14
15673,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans,data/images\15673.jpg,3
11320,Men,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Washed Grey Jeans,data/images\11320.jpg,3
11323,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,data/images\11323.jpg,3
40933,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans,data/images\40933.jpg,14
31672,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Men Blue Jeans,data/images\31672.jpg,3
11335,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,data/images\11335.jpg,3
46895,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,data/images\46895.jpg,3
11331,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,data/images\11331.jpg,14
41346,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2016.0,Casual,Wrangler Men Navy Blue Texas Jeans,data/images\41346.jpg,3
44932,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans,data/images\44932.jpg,3
56828,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2013.0,Casual,John Players Men Blue Slim Fit Jeans,data/images\56828.jpg,3
51499,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,data/images\51499.jpg,3
48382,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans,data/images\48382.jpg,3
16512,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,data/images\16512.jpg,3
11301,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Custom Jeans,data/images\11301.jpg,3
46342,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,data/images\46342.jpg,3
9141,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Cherrie Slim Fit Jeans,data/images\9141.jpg,3
36742,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Aza Blue Jeans,data/images\36742.jpg,3
10597,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Skinny Jack Blue Jeans,data/images\10597.jpg,3
58562,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012.0,Casual,Puma Women Navy Blue Jeans,data/images\58562.jpg,3
30410,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Deni Yo Men Slim Fit Washed Blue Jeans,data/images\30410.jpg,3
7186,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Supper Skinny Zipped Blue Jeans,data/images\7186.jpg,3
57075,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Blue Jeans,data/images\57075.jpg,3
18180,Boys,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Doodle Boys-Boys Acid Wash Blue Jeans,data/images\18180.jpg,3
9144,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Scraped Blue Roxy Fit Jeans,data/images\9144.jpg,3
11315,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Washed Blue Jeans,data/images\11315.jpg,3
24204,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Deni Yo Men Skinny Fit Blue Jeans,data/images\24204.jpg,3
33280,Unisex,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Kids Unisex Blue Jeans,data/images\33280.jpg,14
16522,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,data/images\16522.jpg,3
48388,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans,data/images\48388.jpg,3
15676,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans,data/images\15676.jpg,3
56845,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,John Players Men Blue Regular Fit Jeans,data/images\56845.jpg,3
52548,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Men Blue Jeans,data/images\52548.jpg,3
12758,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,data/images\12758.jpg,3
32561,Women,Apparel,Bottomwear,Jeans,Peach,Summer,2012.0,Casual,ONLY Women Peach Jeans,data/images\32561.jpg,3
16511,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,data/images\16511.jpg,3
7187,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women Supper Zipped Ankle Black Jeans,data/images\7187.jpg,14
22787,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Jeans,data/images\22787.jpg,3
31111,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony Boys Solid Black Jeans,data/images\31111.jpg,14
14128,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans,data/images\14128.jpg,3
40923,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Jeans Blue Jeans,data/images\40923.jpg,14
41348,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2016.0,Casual,Wrangler Men Navy Blue Skanders Jeans,data/images\41348.jpg,3
38993,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans,data/images\38993.jpg,14
11290,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Floyd Fit Jeans,data/images\11290.jpg,3
27937,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Magic Colour Jeans,data/images\27937.jpg,3
12751,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Ep Jeans Blue Jeans,data/images\12751.jpg,3
4940,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Gini and Jony Boys Karnel Jeans,data/images\4940.jpg,14
56852,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,John Players Men Blue Jeans,data/images\56852.jpg,3
31352,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Jeans,data/images\31352.jpg,3
51356,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Spykar Women Blue Jeans,data/images\51356.jpg,3
9901,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Actif Low Waist Narrow Fit Blue Jeans,data/images\9901.jpg,3
11353,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2013.0,Casual,Lee Men Sanskrit Blue Rodeo Fit Jeans,data/images\11353.jpg,3
51476,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,data/images\51476.jpg,3
40160,Boys,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Raw Wash Navy Blue Jeans,data/images\40160.jpg,14
11243,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Lowrise Blue Jeans,data/images\11243.jpg,3
9168,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Radley Blue Jeans,data/images\9168.jpg,3
50951,Women,Apparel,Bottomwear,Jeans,Black,Winter,2011.0,Casual,Lee Women Black Jeans,data/images\50951.jpg,3
41353,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Black Giselle Jeans,data/images\41353.jpg,3
53287,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,data/images\53287.jpg,3
11235,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Midrise Blue Jeans,data/images\11235.jpg,3
11284,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Men Blue Texas Jeans,data/images\11284.jpg,3
15675,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans,data/images\15675.jpg,3
39381,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Peter England Men Party Black Jeans,data/images\39381.jpg,3
9195,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Style Essentials Kns 0542 Blue Jeans,data/images\9195.jpg,3
40928,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans,data/images\40928.jpg,14
11336,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,data/images\11336.jpg,3
46896,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,data/images\46896.jpg,3
15562,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,data/images\15562.jpg,3
32560,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,ONLY Women Blue Jeans,data/images\32560.jpg,3
56846,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,John Players Men Blue Jeans,data/images\56846.jpg,3
41962,Boys,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Raw Wash Navy Blue Jeans,data/images\41962.jpg,14
46894,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,data/images\46894.jpg,3
51596,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Black Molly Jeans,data/images\51596.jpg,3
11350,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Lee Men Msyria Blue Chicago Fit Jeans,data/images\11350.jpg,3
15674,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans,data/images\15674.jpg,3
40924,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Jeans Blue Jeans,data/images\40924.jpg,14
13350,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Blue Washed Jeans,data/images\13350.jpg,3
42263,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans,data/images\42263.jpg,3
41008,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Jeans,data/images\41008.jpg,14
7707,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women's Abbie Black Jegging,data/images\7707.jpg,3
51502,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Greenish Blue Jeans,data/images\51502.jpg,3
11334,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Navy Blue Jeans,data/images\11334.jpg,3
11293,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Blue Texas Jeans,data/images\11293.jpg,3
9902,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2011.0,Casual,Spykar Men Skinny Low Waist Tight Fit Blue Jeans,data/images\9902.jpg,3
48066,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans,data/images\48066.jpg,3
39384,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans,data/images\39384.jpg,3
9170,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Lain Blue Jeans,data/images\9170.jpg,3
27016,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,data/images\27016.jpg,3
39386,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Party Blue Jeans,data/images\39386.jpg,3
11332,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,data/images\11332.jpg,3
33147,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Jeans,data/images\33147.jpg,14
28804,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,data/images\28804.jpg,3
27015,Women,Apparel,Bottomwear,Jeans,White,Summer,2012.0,Casual,Jealous 21 Women White Jeans,data/images\27015.jpg,3
41357,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Blue Millard Jeans,data/images\41357.jpg,3
37200,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Washed Blue Jeans,data/images\37200.jpg,3
50949,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2013.0,Casual,Lee Women Navy Blue Roxy Fit Jeans,data/images\50949.jpg,3
13349,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans,data/images\13349.jpg,3
9173,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Bao Blue Jeans,data/images\9173.jpg,3
43249,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Skinny Thunder Jeans,data/images\43249.jpg,3
58560,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012.0,Casual,Puma Women Navy Blue Jeans,data/images\58560.jpg,3
46893,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,data/images\46893.jpg,3
16506,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,data/images\16506.jpg,3
23453,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Deni Yo Men Black Washed Slim Fit Jeans,data/images\23453.jpg,3
27938,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Magic Colour Jeans,data/images\27938.jpg,3
46903,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans,data/images\46903.jpg,3
44930,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans,data/images\44930.jpg,3
48499,Women,Apparel,Bottomwear,Jeans,Grey,Winter,2011.0,Casual,French Connection Women Black Jeans,data/images\48499.jpg,3
10488,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Blue Jeans,data/images\10488.jpg,3
27025,Women,Apparel,Bottomwear,Jeans,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Jeans,data/images\27025.jpg,3
46909,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans,data/images\46909.jpg,3
14125,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Washed Blue Jeans,data/images\14125.jpg,3
41359,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Skanders Jeans,data/images\41359.jpg,3
27936,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Jealous 21 Women Grey Magic Colour Jeans,data/images\27936.jpg,3
9900,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Actif Fit Low Waist Blue Jeans,data/images\9900.jpg,3
51498,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,data/images\51498.jpg,3
11342,Men,Apparel,Bottomwear,Jeans,Black,Spring,2013.0,Casual,Lee Men Black Chicago Fit Jeans,data/images\11342.jpg,10
31110,Boys,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Gini and Jony Boys Washed Grey Jeans,data/images\31110.jpg,14
12044,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,data/images\12044.jpg,3
50942,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Jeans,data/images\50942.jpg,3
11233,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Flying Machine Women Low Rise Black Jeans,data/images\11233.jpg,3
11307,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Michelle Jeans,data/images\11307.jpg,3
10445,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Men Midrise Blue Jeans,data/images\10445.jpg,3
18193,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Deni Yo Men Washed Blue Slim Fit Jeans,data/images\18193.jpg,3
9147,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Lee Women SS Blue Jeans,data/images\9147.jpg,3
23665,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Blue Washed Jeans,data/images\23665.jpg,3
57070,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Blue Jeans,data/images\57070.jpg,3
48399,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans,data/images\48399.jpg,3
27000,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,data/images\27000.jpg,3
38996,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans,data/images\38996.jpg,14
11318,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Jeans,data/images\11318.jpg,3
51506,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Blue Jeans,data/images\51506.jpg,3
50946,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Roxy Fit Jeans,data/images\50946.jpg,3
50963,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Womens Blue Jeggings,data/images\50963.jpg,3
33308,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony Boys Solid Black Jeans,data/images\33308.jpg,14
48500,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,French Connection Women Blue Jeans,data/images\48500.jpg,3
